X,Y,Frame,Time (s),
668,490,397,69.3234
464,458,397,69.3234
673,502,398,69.4843
461,458,398,69.4843
681,510,399,69.6315
459,472,399,69.6315
685,520,400,69.7853
450,474,400,69.7853
704,522,401,69.9274
459,474,401,69.9274
744,537,402,70.0818
480,486,402,70.0818
785,544,403,70.2285
502,482,403,70.2285
530,494,404,70.3801
548,498,405,70.6428
584,518,406,70.7964
323,464,406,70.7964
1105,654,407,70.9624
599,530,407,70.9624
326,480,407,70.9624
340,486,408,71.1143
155,466,408,71.1143
356,490,409,71.2603
168,470,409,71.2603
369,506,410,71.4115
182,478,410,71.4115
438,504,411,71.5646
250,474,411,71.5646
536,502,412,71.729
345,470,412,71.729
638,506,413,71.987
443,466,413,71.987
643,480,414,72.1232
703,490,415,72.2881
725,518,416,72.452
552,470,416,72.452
744,522,417,72.6018
560,482,417,72.6018
767,528,418,72.758
568,486,418,72.758
784,534,419,72.9148
577,488,419,72.9148
581,488,420,73.1595
400,464,420,73.1595
691,502,421,73.318
494,464,421,73.318
755,504,422,73.462
546,474,422,73.462
799,522,423,73.6131
575,474,423,73.6131
820,534,424,73.7683
581,480,424,73.7683
384,470,424,73.7683
579,490,425,73.9256
376,464,425,73.9256
574,490,426,74.0806
360,472,426,74.0806
572,504,427,74.3378
352,474,427,74.3378
577,527,428,74.4914
600,534,429,74.6274
351,488,429,74.6274
369,488,430,74.7757
394,498,431,74.9335
413,512,432,75.0865
427,512,433,75.3513
474,520,434,75.507
504,490,442,76.9815
578,496,443,77.136
651,506,444,77.2998
724,522,445,77.485
794,528,446,77.6859
632,471,446,77.6859
855,543,447,77.8699
712,472,448,78.1394
786,480,449,78.2969
828,480,450,78.4482
868,488,451,78.6014
917,502,452,78.738
961,502,453,78.8907
988,506,454,79.1602
1026,526,455,79.3179
1025,536,456,79.4646
92,232,457,79.6105
83,232,458,79.769
849,474,459,79.9064
75,230,459,79.9064
849,478,460,80.1633
66,231,460,80.1633
860,486,461,80.3185
50,226,461,80.3185
889,488,462,80.4691
988,498,463,80.615
1027,504,464,80.7693
1051,526,465,80.9399
1078,526,466,81.2011
946,474,468,81.4986
960,474,469,81.6466
147,232,469,81.6466
1010,482,471,82.0665
1036,490,472,82.2191
1059,496,473,82.3575
1084,506,474,82.4988
1114,518,475,82.6416
1153,534,476,82.8139
1190,538,477,83.1095
1271,570,478,83.2618
1014,484,480,83.5959
1028,486,481,83.7415
1049,490,482,83.9034
1066,498,483,84.0738
1089,506,484,84.3707
896,466,484,84.3707
1158,526,485,84.5237
928,486,485,84.5237
1196,544,486,84.6799
944,490,486,84.6799
1248,560,487,84.9433
964,496,487,84.9433
1001,518,488,85.1001
966,520,489,85.2672
975,520,490,85.4108
989,530,491,85.591
735,474,491,85.591
1006,536,492,85.7469
733,474,492,85.7469
729,480,493,85.9148
735,490,494,86.0733
819,496,495,86.3583
576,470,495,86.3583
914,526,496,86.5073
629,486,496,86.5073
941,540,497,86.6971
631,496,497,86.6971
384,472,497,86.6971
635,510,498,86.8883
374,480,498,86.8883
125,470,498,86.8883
643,512,499,87.0743
368,486,499,87.0743
111,472,499,87.0743
656,522,500,87.2423
364,496,500,87.2423
97,480,500,87.2423
679,534,501,87.5022
370,504,501,87.5022
93,486,501,87.5022
389,518,502,87.6621
93,494,502,87.6621
399,528,503,87.8575
88,502,503,87.8575
599,98,503,87.8575
405,542,504,88.0045
79,512,504,88.0045
71,518,505,88.2003
43,536,507,88.6235
739,264,510,89.1209
13,530,511,89.3103
105,534,512,89.5937
302,542,513,89.7745
121,486,513,89.7745
221,490,514,89.9173
323,494,515,90.0635
419,496,516,90.2067
517,506,517,90.3575
821,138,517,90.3575
621,512,518,90.5158
737,522,519,90.7926
670,486,519,90.7926
891,506,520,90.9534
943,525,521,91.1204
969,536,522,91.2788
814,466,522,91.2788
829,472,523,91.4448
844,479,524,91.5893
858,480,525,91.7355
876,482,526,92.0276
900,496,527,92.2039
916,510,528,92.3498
927,520,529,92.4942
947,534,530,92.6471
960,536,531,92.8045
977,538,532,93.025
864,478,533,93.2058
1025,566,534,93.5255
872,479,534,93.5255
889,478,535,93.7102
903,482,536,93.9731
942,486,537,94.1236
965,496,538,94.272
989,502,539,94.4283
1010,506,540,94.5906
1038,528,541,94.7678
385,175,541,94.7678
1064,534,542,95.066
910,462,542,95.066
936,474,543,95.2422
949,482,544,95.4497
964,494,545,95.621
971,490,546,95.8058
981,496,547,96.022
986,494,548,96.2048
355,272,548,96.2048
988,496,549,96.4783
1002,508,550,96.6337
271,285,550,96.6337
1019,512,551,96.776
279,280,551,96.776
348,584,552,96.9227
1041,518,552,96.9227
1068,534,553,97.1117
1100,548,554,97.2883
268,111,554,97.2883
888,466,555,97.4512
242,240,555,97.4512
908,472,557,97.8218
232,200,557,97.8218
916,486,558,98.1106
933,502,559,98.2834
316,648,560,98.4905
944,510,560,98.4905
961,518,561,98.7054
210,264,561,98.7054
976,533,562,98.9942
216,81,562,98.9942
1016,554,563,99.1448
185,274,563,99.1448
847,488,566,99.6114
94,202,566,99.6114
851,494,567,99.7735
857,502,568,100.038
868,508,569,100.187
875,510,570,100.349
95,128,570,100.349
883,504,571,100.515
898,510,572,100.671
788,456,572,100.671
914,512,573,100.809
22,205,573,100.809
936,526,574,100.979
800,462,574,100.979
18,234,574,100.979
805,468,575,101.122
16,192,575,101.122
813,480,576,101.379
97,73,576,101.379
876,510,577,101.538
896,528,578,101.693
784,488,578,101.693
1268,692,579,101.839
914,538,579,101.839
792,490,579,101.839
803,502,580,102.007
815,518,581,102.15
830,534,582,102.312
636,486,582,102.312
836,530,583,102.464
634,486,583,102.464
844,550,584,102.731
630,496,584,102.731
626,502,585,102.895
432,486,585,102.895
180,127,585,102.895
641,498,586,103.041
440,480,586,103.041
182,132,586,103.041
667,502,587,103.205
458,480,587,103.205
696,502,588,103.359
479,474,588,103.359
721,506,589,103.516
494,486,589,103.516
754,516,590,103.652
515,486,590,103.652
320,466,590,103.652
794,528,591,103.922
535,496,591,103.922
335,472,591,103.922
581,518,592,104.064
365,490,592,104.064
607,537,593,104.223
377,502,593,104.223
387,504,594,104.468
148,486,594,104.468
156,502,595,104.607
160,506,596,104.753
170,522,597,104.908
184,522,598,105.064
9,512,599,105.213
81,158,599,105.213
61,520,600,105.379
111,518,601,105.7
1198,652,602,105.854
212,534,602,105.854
28,81,602,105.854
260,522,603,106.098
76,193,603,106.098
308,538,604,106.258
160,156,605,106.433
182,477,606,106.692
281,486,607,106.826
331,490,608,107.012
368,107,608,107.012
380,512,609,107.186
431,500,610,107.5
255,474,610,107.5
536,518,611,107.661
598,530,612,107.812
463,486,613,107.951
1138,72,613,107.951
517,486,614,108.108
572,490,615,108.249
632,506,616,108.409
1019,175,616,108.409
694,496,617,108.56
1083,167,617,108.56
759,506,618,108.726
1154,159,618,108.726
829,500,619,108.999
1230,155,619,108.999
986,523,620,109.161
1029,535,621,109.311
1069,545,622,109.461
1264,624,625,110.056
888,464,628,110.615
895,466,629,110.77
904,470,630,110.916
917,478,631,111.179
944,490,632,111.341
964,498,633,111.509
986,504,634,111.79
1032,520,635,111.931
1060,528,636,112.118
856,470,636,112.118
1088,534,637,112.268
878,474,638,112.443
906,474,640,112.867
934,492,641,113.037
957,512,642,113.199
972,518,643,113.355
732,472,643,113.355
731,480,644,113.519
1008,528,645,113.718
736,482,645,113.718
736,490,646,113.889
1056,538,647,114.207
736,490,647,114.207
748,518,648,114.347
536,482,648,114.347
754,522,649,114.499
535,482,649,114.499
